id,nom_estab,raz_social,codigo_act,per_ocu,telefono,correoelec,www,nom_vial,numero_ext,cve_mun,latitud,longitud
1717859,Artesanias Beltran,,327111,0 a 5 personas,3316497132.0,,,Moctezuma,101.0,101,20.62128237,-103.23922239
1825445,Artesanias Camarena,,327111,0 a 5 personas,,,,Pedro Moreno,20.0,101,20.62091103,-103.23589479
7897672,Artesanias Carrillo,,327111,0 a 5 personas,3310413809.0,,,Revolucion,116.0,101,20.62274848,-103.25028575
7332067,Artesanias Caterva,,327111,0 a 5 personas,,,,Arenal,,101,20.61370861,-103.23682044
7332175,Artesanias Cejas,,327111,0 a 5 personas,3317747613.0,,,Rafael Gonzalez,,101,20.6118307,-103.23755145
1715564,Artesanias Cyndy,,327111,0 a 5 personas,3336813321.0,,,Iturbide,11.0,101,20.62091516,-103.2682002
7494965,Artesanias De Barro,,327111,0 a 5 personas,,,,Alfareros,310.0,98,20.63355438,-103.31515737
1649229,Artesanias De Barro,,327111,0 a 5 personas,,,,Cabañas,141.0,98,20.63197904,-103.30406357
9022952,Artesanias De Barro,,327111,0 a 5 personas,,,,Los Camachos,,98,20.58425,-103.25221834
7494776,Artesanias De Barro,,327111,0 a 5 personas,3334942768.0,,,Francisco De Miranda,196.0,98,20.63623837,-103.31373748
1637367,Artesanías De Barro,,327111,0 a 5 personas,,,,Morelos,2.0,86,19.94513637,-103.75766464
7494671,Artesanias De Barro,,327111,0 a 5 personas,,,,Alfareros,234.0,98,20.63529666,-103.31510613
7405266,Artesanias De Barro Galan Fabricacion,,327111,0 a 5 personas,,,,Revolucion,116.0,101,20.62274848,-103.25028575
1649224,Artesanias De Barro Monitos,,327111,0 a 5 personas,,,,Cabañas,123.0,98,20.63242519,-103.30404697
7405263,Artesanias De Barro Rodriguez,,327111,0 a 5 personas,,,,Revolucion,116.0,101,20.62274848,-103.25028575
1751136,Artesanías De Barro Sin Nombre,,327111,0 a 5 personas,,,,De Las Rosas,16.0,97,20.45388035,-103.25625517
8329659,Artesanias De Barro Sin Nombre,,327111,6 a 10 personas,3339736761.0,ros_6060@yahoo.com,,Los Camachos,9.0,98,20.58399049,-103.2522392
1872266,Artesanias De Cantera,,327991,6 a 10 personas,3338616403.0,,,Sauz,25.0,120,20.76651955,-103.36737731
1750980,Artesanías De Cantera Valle,,327991,0 a 5 personas,,,,Ninguno,0.0,97,20.48794278,-103.27191686
1701798,Artesanías De Madera,,321920,0 a 5 personas,3314891502.0,cubetasybarriles@hotmail.com,,A Nogales,499.0,120,20.72716569,-103.54932229
8984610,Artesanias Dee Barro Sin Nombre,,327111,0 a 5 personas,,,,Abasolo,7.0,20,20.32125715,-105.32767545
7494850,Artesanias En Barro,,327111,0 a 5 personas,,,,Francisco De Miranda,260.0,98,20.63441174,-103.31372504
7332520,Artesanias En Ceramica,,327111,0 a 5 personas,3322271382.0,,,Jesus Alatorre Cazares,0.0,101,20.634223,-103.23165014
7485490,Artesanias En Ceramica,,327111,0 a 5 personas,3314222972.0,,,Piedra Encantada,513.0,101,20.63692868,-103.23701491
1817636,Artesanias En Marmol,,327991,6 a 10 personas,3334421415.0,,,Del Arroyo,27.0,120,20.63649801,-103.45659013
1840440,Artesanias En Marmol,,327991,0 a 5 personas,,,,Tonala,201.0,101,20.61862405,-103.24870045
9373021,Artesanias Esculturas Decorativas,,327111,0 a 5 personas,3318251291.0,,,Anesagasti,356.0,101,20.61842833,-103.24148234
1825520,Artesanias Finas Hernandez,,327111,6 a 10 personas,,artfinasjesus@outlook.es,,Anesagasti,353.0,101,20.61818029,-103.24149842
1946849,Artesanias Fuego Nuevo,,327111,11 a 30 personas,3336902667.0,,,Poza Rica,5006.0,98,20.6094171,-103.28219437
7332260,Artesanias Garcia En Cristal,,327111,0 a 5 personas,3333923720.0,,,Patria,2.0,98,20.60968295,-103.25909662
1822221,Artesanias Juana Maria Del Rocio Ochoa Fregoso,,327111,6 a 10 personas,,,,Puerto Todos Los Santos,2976.0,120,20.63665991,-103.44286985
7426128,Artesanias Landeros,,327111,0 a 5 personas,,,,Alvaro Obregon,242.0,101,20.62884448,-103.23986098
7500629,Artesanias Lazaro,,327111,0 a 5 personas,3223213830.0,,,Ninguno,0.0,67,20.53202986,-105.29149352
7485242,Artesanias Lizmaxx,,327111,0 a 5 personas,3313468419.0,,,Ceramica,348.0,101,20.63023232,-103.23182003
1733516,Artesanias Lorenza,,327111,0 a 5 personas,,,,Venezuela,12.0,98,20.63512709,-103.30447557
7332714,Artesanias Mariana,,327111,6 a 10 personas,,,,Niño Artillero,47.0,101,20.63024558,-103.2371118
1716993,Artesanias Melchor Jimon,,327111,0 a 5 personas,,,,16 De Septiembre,91.0,101,20.62174391,-103.24426497
7405422,Artesanias Mexicanas,,327111,0 a 5 personas,3331572140.0,,,Niños Heroes,,101,20.63119211,-103.28394181
1645491,Artesanias Montoya,,327111,0 a 5 personas,3313882824.0,,,Venustiano Carranza,30.0,98,20.63979666,-103.30537622
7426670,Artesanias Navarro,,327111,0 a 5 personas,3322218881.0,,,Hidalgo,143.0,101,20.62936408,-103.24248583
7116603,Artesanias Navideñas,,327111,0 a 5 personas,,,,Pemex,88.0,98,20.62659149,-103.29608436
7494781,Artesanias Navideñas,,327111,0 a 5 personas,,,,Republica De Chile,100.0,98,20.63273591,-103.31268771
7117349,Artesanias Olidel,,327111,0 a 5 personas,,,,Privada Guadalupe Victoria,46.0,98,20.63807412,-103.29457977
1927689,Artesanias Ortega S Fock Art,,327111,6 a 10 personas,3334726414.0,ortegasbetus@hotmail.com,,Independencia,46.0,101,20.62357959,-103.27137884
1720226,Artesanias Pérez Tejeda,,327111,0 a 5 personas,,,,Emiliano Zapata,2657.0,101,20.57440039,-103.21459602
7426061,Artesanias Ramirez,,327111,0 a 5 personas,,alvarezramirez_artesanias@hotmail.com,,Alvaro Obregon,290.0,101,20.6311897,-103.2390638
1866036,Artesanias Religiosas,,327111,0 a 5 personas,3336441416.0,,,12 De Octubre,981.0,39,20.66350609,-103.30854478
7117072,Artesanias Rosalina,,327111,0 a 5 personas,3322149013.0,,,Cabañas,10.0,98,20.63442179,-103.3046202
1733289,Artesanias Samuel,,327111,0 a 5 personas,,,,Leandro Valle,66.0,98,20.64012877,-103.30817633
1921314,Artesanias Sin Nombre,,327111,0 a 5 personas,3326086479.0,,,16 De Septiembre,22.0,101,20.64340788,-103.26018845
7494079,Artesanias Sin Nombre,,327111,0 a 5 personas,,,,Las Torres,175.0,98,20.63206139,-103.31291071
6906280,Artesanias Sin Nombre,,327111,0 a 5 personas,,,,Jose Leon Santibañez,1277.0,101,20.58351368,-103.24300838
1922303,Artesanias Sin Nombre,,327111,0 a 5 personas,,,,J De Dios Robledo,199.0,101,20.64127682,-103.25852748
7406317,Artesanias Sin Nombre,,327111,0 a 5 personas,3313020470.0,,www.herenciamilenaria.com,Francisco I. Madero,122.0,101,20.64350531,-103.25992281
8699451,Artesanias Sin Nombre,,327111,0 a 5 personas,,,,Matamoros,158.0,98,20.63643667,-103.31265402
1805537,Artesanias Talpita,,327111,0 a 5 personas,,jt.srt2013@hotmail.com,,Plutarco Elias Calles,20.0,30,20.30383512,-103.19618367
7427552,Artesanias Tita,,327111,0 a 5 personas,,,,Loma Verde,104.0,101,20.65286033,-103.25742086
1718843,Artesanias Tostado,,327111,6 a 10 personas,,,,Santa Paula,1303.0,101,20.58395182,-103.24211597
7405267,Artesanias Uriel Fabricacion De Barro Y Ceramica,,327111,0 a 5 personas,3315609359.0,,,Revolucion,116.0,101,20.62274848,-103.25028575
1720254,Artesanias Valdivia,,327111,0 a 5 personas,3311498270.0,,,Santa Cecilia,1035.0,101,20.58372858,-103.24076879
1830113,Artesanias Valdivia,,327111,0 a 5 personas,3311872644.0,artevaldivia1@hotmail.com,,Alvaro Obregon,83.0,101,20.62510095,-103.24096725
9135606,Artesanias Y Ceramicas,,327111,0 a 5 personas,,,,5 De Mayo,81.0,70,20.51835992,-103.17978149
1824740,Artesanias Y Fabricacion Sin Nombre,,327111,0 a 5 personas,,,,Cruz Blanca,48.0,101,20.6194526,-103.24344125
6906379,Artesaniasdoña Cuca,,327111,0 a 5 personas,3313195352.0,,,Ninguno,0.0,101,20.5690739,-103.22493231
9007819,Artesano Alfarero,,327111,0 a 5 personas,3221210476.0,,,Abasolo,238.0,67,20.61105814,-105.23295874
7481041,Artesanos Mascotenses,,327111,0 a 5 personas,,,,Prisciliano Sanchez,5.0,58,20.52405813,-104.78889158
1849957,Artesnias Alex,,321920,0 a 5 personas,,,,Melchor Ocampo,68.0,94,20.87851676,-103.83574582
7460960,Articulos De Marmol Venta,,327991,0 a 5 personas,,,,Colon,195.0,123,20.46470725,-102.92548029
9061256,Articulos De Plastico,,326198,6 a 10 personas,,,,Alfareros,237.0,98,20.63556394,-103.31500764
7862996,Articulos Personalizados Fabi,,323119,0 a 5 personas,,,,Oaxaca,123.0,97,20.50952563,-103.37002837
6339023,Articulos Promocionales Casa Xavier,Articulos Promocionales Casa Xavier Sa De Cv,323119,101 a 250 personas,,jrodriguez@casaxavier.com.mx,www.casaxavier.com.mx,Aviación,3640.0,120,20.73024657,-103.4516076
9075865,Artimpre,,323119,0 a 5 personas,3326518489.0,artimpregdl@gimail.com,,Gigantes Eje,2624.0,39,20.66262497,-103.30231273
1865360,Artiprim,Artiprim Sa De Cv,323119,6 a 10 personas,3336563121.0,,,Emiliano Zapata,286.0,120,20.72028078,-103.39053538
1843975,Aserradero De Produccion La Gavilana,,321920,0 a 5 personas,,,,Gomez Farias,10.0,17,20.13726465,-104.34824445
6338376,Asientos Sanitarios Nacionales,Asientos Sanitarios Nacionales Sa De Cv,326198,51 a 100 personas,,contabilidad1@vica.com.mx,www.vicar.com,Cadena De Las Américas,9.0,120,20.66087515,-103.45043669
1826797,Atelier Astta,Atelier Astta Sa De Cv,323119,0 a 5 personas,3333437634.0,,,Volcan Popocatepetl,5431.0,120,20.64271698,-103.4269425
1871684,Atl Publicidad,,323119,0 a 5 personas,3336142721.0,alt-publicidad@hotmai.com,,Niños Heroes,1036.0,39,20.66455109,-103.35143456
1688027,Atumika Diseño Grafico,,323119,0 a 5 personas,3333358245.0,,,Esteban Loera,347.0,39,20.67578437,-103.32375429
1668746,Auria Diseño,,323119,0 a 5 personas,,auriadiseno1@gmail.com,,Donato Guerra,326.0,39,20.67169052,-103.35078342
1699081,Auto Industrias Victor,Auto Industrias Victor Sa De Cv,326192,31 a 50 personas,3336271494.0,,www.jackman.com.mx,Las Palmas,14.0,120,20.68636076,-103.44492348
1698953,Autocuga,,326192,11 a 30 personas,3336292067.0,,,De Los Alamos,34.0,120,20.6831729,-103.44805002
6337282,Autografica,Autografica Sa De Cv,322210,31 a 50 personas,,aespinoza@autografica.mx,,Altos Hornos,2824.0,98,20.62342194,-103.32706447
1631979,Autopartes Mecanicas,Autopartes Mecanicas Sa De Cv,327910,31 a 50 personas,,,,Anillo Periferico Norte Manuel Gomez Morin,3097.0,120,20.73484584,-103.36442315
1666515,Auxiliar De Imprenta,,323119,0 a 5 personas,,,,Jesus Garcia,1199.0,39,20.68857289,-103.35999368
7460438,Auxiliar Imprenta Sin Nombre,,323119,11 a 30 personas,,,,Palmdale,318.0,66,20.38153193,-102.92451743
1872086,Auxo Publicidad,,323119,6 a 10 personas,3333441873.0,victorfranco@auxopublicidad.com,www.auxopublicidad.com,Penitenciaria,754.0,39,20.6652746,-103.35671562
9421687,Avals Pet Alimentos,Avals Pet Alimentos Sa De Cv,326193,11 a 30 personas,,peetalimentos@gmail.com,,Porres Baranda,80.0,39,20.66586437,-103.3099027
7162100,Avasa,,326160,6 a 10 personas,,,,San Alfonso,616.0,120,20.59309832,-103.43245188
1798430,Aventura Grafica,Aventura Grafica Sa,323119,6 a 10 personas,,xydcalcas@hotmail.com,,Fidel Velazquez Sanchez,283.0,39,20.70783912,-103.3319733
1868949,Avios Para Calzado 4 Hermanos,,326194,11 a 30 personas,,,,Motolinia,68.0,39,20.66415961,-103.31363922
7036919,Avios Quezada,,326290,11 a 30 personas,3336001733.0,,,Coatzacoalcos,115.0,98,20.61255656,-103.28365376
1852480,Azid Grafix,,323119,0 a 5 personas,3315205435.0,azidgrafix@hotmail.com,,Miguel Blanco,1038.0,39,20.67208931,-103.35065466
9391061,Azteca Procesos Industriales,Azteca Procesos Industriales Sa De Cv,326290,0 a 5 personas,,,,Alambiques,975.0,39,20.61798719,-103.3349737
1839226,Azul Digital,,323119,6 a 10 personas,3336584568.0,,,Pavo,284.0,39,20.67222146,-103.35356626
7405370,B.Ale.C,,327111,0 a 5 personas,,,,Santos Degollado,20.0,101,20.62442224,-103.24550066
9390575,Bajio Green,Bajio Green Sa De Cv,325993,11 a 30 personas,,,,Loma Jazmín,25.0,70,20.5516589,-103.26827373
7884627,Bajio Packaging,Bajio Packaging Sa De Cv,321920,6 a 10 personas,,direccion@packaging.com.mx,,Francisco I. Madero,51.0,70,20.53802018,-103.29359468
7062610,Baltej,,327121,0 a 5 personas,,,,Vigia,51.0,23,19.70608584,-103.45788503
1688130,Barajas Impresores,Barajas Impresores Sa De Cv,323119,0 a 5 personas,3336181225.0,barajasimpresores@hotmail.com,,Manuel Doblado,262.0,39,20.6755971,-103.33169647
1873125,Barca De Mexico,Barca De Mexico Sa De Cv,322210,0 a 5 personas,,sdelgadillo@barcademexico.com,www.barcademexico.com,Mariano Otero,3431.0,39,20.65120834,-103.39768949
1933597,Barras Y Puntos,Barras Y Puntos Sa De Cv,323119,0 a 5 personas,3336558643.0,amendez@megared.net.mx,,Esteban Alatorre,1480.0,39,20.67874098,-103.31688705
8991120,Barriles Finos,,321920,6 a 10 personas,,tequilabarrilesylicoreras@hotmail.com,,Francisco Silva Romero,29.0,94,20.88147535,-103.82757798
1653720,Barriles La Arboleda,Barriles La Arboleda Sa De Cv,321920,11 a 30 personas,3316590637.0,barrileslaarboleda@hotmail.com,,Hidalgo,25.0,120,20.72755253,-103.54236138
7626355,Barriles Martin,,321920,0 a 5 personas,3314765817.0,,,J. Aceves Pozos,31.0,94,20.87392348,-103.83493378
8494402,Barriles Sin Nombre,,321920,0 a 5 personas,,,,Internacional,550.0,94,20.87991371,-103.82733393
1733010,Barro,,327111,0 a 5 personas,,,,Porvenir,233.0,98,20.63666315,-103.3147257
7331829,Barro Betus Artesanias,,327111,0 a 5 personas,3317697981.0,,,16 De Agosto,53.0,101,20.62493171,-103.27350202
1714478,Barro Bruñido Cortez,,327111,0 a 5 personas,3336830296.0,,,Privada Lopez Mateos,34.0,101,20.63213779,-103.24823167
7426259,Barro Y Artesanias,Barro Y Artesanias ,327111,0 a 5 personas,3312554459.0,,,Florida,127.0,98,20.64273931,-103.3121512
1822819,Barroquin,,327111,11 a 30 personas,3310655910.0,,,David Alfaro Siqueiros,533.0,101,20.59933879,-103.24119206
7885880,Bases De Madera Para Arreglos Florales,,321920,0 a 5 personas,3414114355.0,,,Carretera Tuxpan-Atenquique Kilometro 2,,108,19.54962194,-103.39374908
8979019,Baus Fabricacion De Puertas De Pvc,Baus Sa De Cv,326194,11 a 30 personas,,ventas@baus.com.mx,,Javier Ruiz Velazco Perez,9.0,120,20.65540311,-103.45460336
9334471,Bc Create Y Boxes,Bc Create & Boxes Sa De Cv,321920,6 a 10 personas,,,,Fresno,1375.0,39,20.65891373,-103.3743787
6339829,Bemis,Bemis Packaging Mexico Sa De Cv,326110,251 y más personas,5543182999.0,francisco.cueto@amcor.com,www.bemisdemexico.com,Barrotera,3047.0,98,20.62131569,-103.3242941
7874139,Best Colors,,323119,0 a 5 personas,,,,Morelos,454.0,8,20.70590928,-102.33543219
1641891,Best Multiservicios Graficos,Best Multiservicios Graficos S De Rl De Cv,323119,11 a 30 personas,,impresionbest@hotmail.com,,Santa Monica,406.0,39,20.68277602,-103.34920688
1694434,Best Quality Labels,,323119,31 a 50 personas,3331801248.0,,www.bestlabel.com,Anillo Periferico Poniente Manuel Gomez Morin,2601.0,120,20.63668122,-103.43889064
6343618,Bexel Sucursal Guadalajara,Bexel Internacional Sa De Cv,327999,6 a 10 personas,,castaneda.claudio@mx.sika.com,www.sika.com/bexel,Calle Del Sol,2826.0,98,20.58370569,-103.34927902
7052228,Big Sticker Publicidad,,323119,6 a 10 personas,3318045902.0,direccion@bspublicidad.com.mx,www.bspublicidad.com.mx,Monte Parnaso,2695.0,39,20.70968297,-103.31607364
8012437,Bio Crowny,Innovaquim Corporation S De Rl De Cv,326193,6 a 10 personas,,,,Diego Cuentas,978.0,39,20.67846355,-103.29751632
6990568,Bio Emplas,,326110,11 a 30 personas,,,,Libramiento Sur,,8,20.68877536,-102.3606861
6701030,Bio Pappel,Bio Pappel ,322210,251 y más personas,,contacto@biopappel.com,www.biopappel.com,Anillo Periférico Sur,5890.0,98,20.57663952,-103.3532417
6787102,Bio Pappel,Bio Pappel ,322210,31 a 50 personas,,contacto@biopappel.com,www.biopappel.com,Miguel Hidalgo,563.0,120,20.6041945,-103.42710946
6787490,Bio Pappel,,322210,101 a 250 personas,,contacto@biopappel.com,www.biopappel.com,Ninguno,345.0,93,20.77896137,-102.77809711
1722257,Biolatex,,326290,11 a 30 personas,,,,Ninguno,80.0,2,20.41779612,-103.59959587
1667146,Black Graphic,,323119,0 a 5 personas,,blackgraphic@live.com.mx,,Galeana,313.0,39,20.67182776,-103.34858341
7799245,Black Imprenta,,323119,0 a 5 personas,3334438482.0,,,Miguel Blanco,1016.0,39,20.67208666,-103.35042709
1674482,Black To White Calcas Y Graficos,,323119,0 a 5 personas,,,,Isla Izaro,2991.0,39,20.62973424,-103.39081629
1852526,Blackgraphic,,323119,0 a 5 personas,3336137291.0,blackgraphicoffset2@hotmail.es,,Libertad,938.0,39,20.67122904,-103.34832825
8864184,Bloque Y Boveduca Ronago,Bloquera Ronago ,327121,0 a 5 personas,,,,Teocintle,90.0,37,19.80371474,-104.20252595
1797621,"Bloque, Bobedilla, Tabique Y Renta De Maquinaria Para Construccion.",,327121,0 a 5 personas,,,,Circunvalacion,,33,20.44065521,-102.12977683
8448476,Bloquera,,327121,0 a 5 personas,,,,Luis Donaldo Colosio,,15,19.74375301,-104.35889498
7021233,Bloquera,,327121,0 a 5 personas,,,,Hacienda De La Calerilla,,98,20.59678559,-103.39971504
1963146,Blue Print,Blue Print Sa De Cv,323119,0 a 5 personas,,,,6 De Diciembre,135.0,39,20.69562113,-103.35597451
9013939,Bm Uniformes Y Publicidad,,323119,0 a 5 personas,,,,Miguel Hidalgo,64.0,5,20.83358682,-103.7303811
7885340,Bodega,Tm De America Sa De Cv,326193,0 a 5 personas,3317252200.0,,,Maderas,105.0,70,20.55539315,-103.30143541
1719873,Bodega,,327111,6 a 10 personas,,,,Hidalgo,46.0,101,20.57492721,-103.22983848
7459439,Bodega,Madereria Grimaldo ,321920,0 a 5 personas,,,,Primero De Mayo,119.0,63,20.33700005,-102.7766346
8513532,Bodega,Plasticos ,326110,11 a 30 personas,,,,Hernan Cortes,6839.0,120,20.61045208,-103.43336144
1717214,Bodega Artesanias Casal,,327111,0 a 5 personas,,,,Cruz Blanca,78.0,101,20.61986105,-103.24516447
7510728,Bodega Auxilar Plasticor,,326220,0 a 5 personas,,,,Cuauhtemoc,,70,20.55069631,-103.30043116
7884522,Bodega Auxiliar Boljal,,325993,0 a 5 personas,,,,Licenciado Ramiro Hernandez,4999.0,70,20.55004015,-103.30068468
7426521,Bodega Ceramica Bac,,327111,0 a 5 personas,,,,Pipila,5.0,101,20.63130267,-103.23593697
8690911,Bodega Comextar,Comercializadora Mexicana De Tarimas Sa De Cv,321920,0 a 5 personas,,,,Republica De Nicaragua,324.0,98,20.62877985,-103.30455973
9012584,Bodega De Adhesivos Adelux,,327999,0 a 5 personas,,monicatorresreyes@hotmail.com,,Pino,26.0,120,20.75473638,-103.33231519
7867512,Bodega De Alfareria,,327111,0 a 5 personas,,,,Avila Camacho,107.0,98,20.60592454,-103.28534956
7332495,Bodega De Alfareria Sin Nombre,,327111,0 a 5 personas,,,,Tlauepaque,22.0,98,20.60668607,-103.27778707
6473997,Bodega De Almacenaje De Estands,Corporativo Morga Sc,322210,0 a 5 personas,8007775765.0,,,Antonio Neri,4377.0,39,20.62422733,-103.35739377
9022998,Bodega De Almacenamiento De Tuvo De Pvc,,326120,6 a 10 personas,,,,Galeana,169.0,123,20.46553217,-102.91901119
6907170,Bodega De Artesanias,,327111,0 a 5 personas,3310841255.0,,,Francisco Villa,,101,20.59512381,-103.24778926
7406579,Bodega De Artesanias,,327111,0 a 5 personas,,,,Libertad,357.0,98,20.60530421,-103.27732078
1718842,Bodega De Artesanias,,327111,0 a 5 personas,,,,Fortunato Gutierrez,1318.0,101,20.58385896,-103.24316684
7867335,Bodega De Cajas Palomera,,322210,0 a 5 personas,,,,Aztlan,90.0,101,20.61380216,-103.27129954
1952820,Bodega De Cajas Sin Nombre,,322210,6 a 10 personas,3336512957.0,,,Cerro Del Cubilete,2028.0,39,20.70104105,-103.31939128
1685865,Bodega De Carinteria Sin Nombre,,321920,0 a 5 personas,,,,Jose Maria Verea,3772.0,39,20.65612437,-103.2853185
1689142,Bodega De Creaciones Modi,Creaciones Modi Sa De Cv,326194,11 a 30 personas,3315917663.0,,,Rio Poo,1216.0,39,20.65805689,-103.33108058
7609527,Bodega De Fabrica De Suelas Sin Nombre,,326194,0 a 5 personas,,,,Ignacio Machain,315.0,39,20.67198054,-103.31194707
1719817,Bodega De Macetas,,327111,0 a 5 personas,3335904278.0,,,Santa Paula,1331.0,101,20.58385567,-103.24201431
1718722,Bodega De Macetas,,327111,0 a 5 personas,,,,Prolongacion,84.0,101,20.59267557,-103.23087883
7406592,Bodega De Macetas Sin Nombre,,327111,0 a 5 personas,3311963445.0,,,Moyahua,20.0,98,20.60554096,-103.27735124
1836886,Bodega De Marmoles Velasco De Guadalajara,Bodega De Marmoles Velasco De Guadalajara Sa De Cv,327991,0 a 5 personas,3336390671.0,proveedores@marveg.com.mx,www.marveg.com,Ejido,785.0,39,20.65092384,-103.30745698
1719748,Bodega De Masetas,,327111,0 a 5 personas,3335904278.0,,,Santa Paula,1331.0,101,20.58380463,-103.24137687
1917365,Bodega De Moldes De Plastico Para La Elaboracion De Embases De Pet Moldesa,Moldesa Sa De Cv,326193,11 a 30 personas,,,,Violeta,32.0,120,20.61379481,-103.43240744
8494819,Bodega De Piezas De Marmol,,327991,0 a 5 personas,,,,Carlos Herrera Jasso,,120,20.76523086,-103.33420929
